**** 862 ****
50
731; 547;
609; 727;
662; 620;
584; 908;
346; 754;
474; 516;
572; 919;
934; 624;
776; 825;
591; 831;
776; 822;
309; 767;
924; 702;
556; 490;
501; 676;
430; 256;
521; 981;
393; 594;
751; 796;
391; 509;
457; 812;
996; 623;
887; 988;
990; 663;
469; 650;
300; 916;
254; 918;
393; 909;
487; 842;
803; 960;
314; 343;
657; 670;
574; 468;
994; 591;
775; 589;
873; 979;
683; 331;
624; 964;
825; 686;
879; 936;
711; 892;
271; 851;
625; 513;
251; 602;
838; 483;
357; 908;
993; 430;
444; 363;
405; 576;
299; 669;
*** EOF ***
