**** 656 ****
180
19; 14;
6; 9;
17; 14;
6; 7;
11; 21;
12; 12;
23; 17;
12; 15;
6; 12;
20; 6;
14; 17;
9; 6;
18; 6;
19; 7;
19; 10;
22; 17;
17; 20;
7; 15;
8; 19;
19; 6;
9; 23;
8; 20;
20; 6;
7; 10;
20; 14;
8; 13;
7; 19;
7; 8;
11; 23;
15; 16;
18; 23;
11; 6;
23; 18;
18; 9;
15; 21;
13; 11;
17; 20;
20; 15;
14; 13;
9; 17;
22; 15;
10; 11;
7; 14;
16; 21;
18; 23;
10; 8;
9; 8;
11; 10;
17; 7;
20; 8;
11; 22;
18; 23;
7; 21;
20; 10;
23; 16;
17; 22;
20; 22;
17; 9;
19; 6;
22; 14;
8; 20;
14; 16;
16; 11;
7; 14;
15; 16;
21; 13;
16; 7;
11; 6;
20; 10;
10; 10;
17; 11;
22; 8;
11; 11;
12; 11;
15; 8;
14; 17;
8; 12;
6; 15;
13; 8;
12; 19;
19; 12;
19; 12;
18; 10;
11; 18;
16; 16;
12; 14;
20; 18;
20; 20;
21; 12;
10; 11;
23; 20;
22; 13;
7; 10;
10; 10;
7; 20;
16; 18;
21; 14;
14; 11;
16; 15;
13; 7;
6; 17;
18; 22;
19; 23;
21; 13;
15; 9;
17; 7;
22; 7;
20; 23;
13; 11;
11; 14;
23; 7;
17; 20;
6; 18;
17; 11;
9; 15;
10; 12;
22; 9;
10; 11;
8; 6;
17; 8;
12; 20;
19; 21;
8; 15;
19; 19;
17; 15;
21; 10;
10; 23;
7; 22;
6; 21;
22; 7;
12; 15;
10; 23;
23; 11;
8; 18;
20; 15;
21; 13;
18; 9;
7; 8;
12; 19;
17; 14;
22; 21;
18; 18;
17; 23;
7; 23;
7; 12;
11; 10;
7; 15;
19; 21;
16; 19;
22; 21;
13; 7;
23; 8;
17; 14;
16; 7;
22; 23;
16; 10;
9; 14;
9; 15;
21; 15;
12; 23;
9; 9;
17; 14;
9; 17;
11; 8;
13; 10;
15; 16;
21; 20;
6; 21;
22; 15;
6; 9;
13; 6;
6; 8;
19; 6;
6; 17;
12; 10;
23; 7;
13; 22;
18; 9;
13; 14;
22; 6;
*** EOF ***
