**** 898 ****
50
760; 656;
602; 514;
870; 347;
794; 828;
471; 967;
847; 630;
499; 892;
649; 416;
952; 480;
928; 563;
789; 973;
741; 522;
375; 543;
441; 654;
765; 534;
815; 847;
776; 337;
834; 308;
253; 849;
769; 309;
300; 561;
393; 688;
629; 388;
266; 727;
672; 638;
685; 687;
816; 990;
359; 787;
915; 330;
388; 577;
906; 390;
312; 936;
401; 999;
854; 411;
308; 591;
412; 352;
710; 869;
512; 478;
829; 303;
893; 987;
526; 714;
981; 376;
848; 378;
281; 785;
977; 297;
393; 923;
711; 442;
403; 909;
498; 456;
536; 629;
*** EOF ***
