**** 684 ****
200
10; 15;
15; 9;
5; 5;
10; 11;
7; 13;
10; 13;
12; 13;
13; 15;
5; 8;
12; 15;
4; 15;
7; 8;
6; 12;
8; 14;
4; 8;
9; 14;
8; 6;
4; 7;
12; 15;
12; 10;
14; 4;
6; 13;
14; 9;
6; 12;
11; 4;
7; 10;
11; 13;
15; 10;
12; 11;
7; 8;
12; 11;
10; 14;
7; 11;
9; 10;
12; 9;
7; 6;
11; 6;
5; 15;
13; 10;
10; 12;
10; 12;
6; 15;
5; 14;
6; 10;
7; 9;
11; 4;
12; 7;
13; 6;
10; 7;
9; 6;
4; 12;
15; 6;
13; 5;
14; 9;
12; 15;
13; 5;
4; 11;
14; 4;
8; 10;
13; 8;
8; 15;
6; 7;
13; 6;
9; 8;
8; 14;
9; 10;
4; 7;
11; 13;
12; 4;
5; 4;
15; 13;
13; 7;
12; 9;
15; 5;
8; 13;
13; 15;
9; 5;
13; 5;
9; 12;
8; 11;
11; 10;
4; 13;
10; 7;
5; 13;
15; 4;
7; 8;
9; 12;
8; 11;
5; 14;
10; 8;
6; 8;
15; 11;
5; 9;
4; 15;
9; 10;
7; 15;
12; 10;
9; 9;
12; 4;
13; 8;
8; 6;
6; 7;
9; 9;
10; 12;
13; 5;
4; 11;
5; 4;
9; 7;
11; 9;
12; 4;
7; 6;
7; 8;
13; 8;
12; 14;
7; 15;
15; 4;
5; 6;
15; 15;
6; 11;
5; 12;
15; 7;
6; 7;
10; 12;
14; 12;
4; 5;
14; 6;
8; 13;
5; 6;
14; 13;
10; 5;
13; 11;
9; 13;
6; 15;
10; 15;
4; 9;
5; 15;
7; 15;
5; 15;
4; 15;
13; 4;
9; 4;
14; 5;
4; 12;
12; 7;
4; 13;
5; 8;
4; 4;
15; 7;
14; 8;
5; 11;
6; 14;
11; 10;
4; 14;
15; 8;
12; 5;
5; 14;
4; 10;
11; 12;
13; 7;
12; 9;
7; 6;
14; 6;
8; 12;
14; 6;
4; 13;
5; 12;
14; 6;
14; 11;
8; 7;
5; 6;
13; 7;
11; 15;
11; 6;
8; 10;
9; 6;
10; 10;
11; 12;
8; 4;
4; 9;
6; 7;
15; 12;
7; 14;
15; 9;
4; 13;
12; 4;
8; 9;
6; 10;
11; 15;
10; 15;
10; 5;
8; 8;
13; 14;
6; 11;
5; 5;
14; 13;
10; 14;
5; 13;
6; 5;
15; 13;
15; 6;
*** EOF ***
