**** 819 ****
1000
31; 38;
30; 9;
19; 31;
20; 24;
25; 9;
15; 29;
6; 36;
8; 28;
12; 34;
34; 6;
23; 19;
18; 25;
20; 14;
15; 18;
6; 14;
26; 29;
31; 7;
23; 28;
12; 32;
11; 21;
9; 30;
5; 39;
32; 38;
8; 22;
37; 37;
17; 25;
24; 20;
10; 17;
25; 9;
29; 9;
21; 7;
23; 15;
23; 26;
37; 39;
18; 19;
20; 20;
28; 17;
37; 33;
18; 19;
32; 22;
10; 33;
21; 8;
37; 6;
9; 15;
36; 10;
8; 7;
8; 6;
5; 6;
12; 29;
21; 10;
5; 9;
8; 22;
22; 36;
36; 12;
22; 17;
38; 10;
17; 11;
38; 28;
26; 19;
18; 21;
22; 26;
7; 12;
15; 18;
17; 26;
16; 35;
25; 29;
37; 26;
21; 6;
29; 38;
26; 5;
9; 36;
33; 23;
12; 37;
30; 36;
7; 17;
20; 33;
16; 39;
27; 18;
7; 36;
11; 9;
24; 15;
35; 26;
32; 14;
13; 30;
29; 37;
38; 27;
32; 17;
17; 26;
33; 23;
39; 18;
27; 21;
23; 39;
20; 31;
17; 38;
39; 8;
38; 32;
32; 22;
21; 34;
6; 11;
31; 37;
29; 5;
11; 9;
18; 33;
6; 39;
27; 6;
25; 23;
36; 33;
21; 8;
31; 35;
11; 6;
37; 15;
31; 26;
39; 11;
35; 15;
36; 22;
25; 27;
32; 7;
28; 27;
14; 19;
26; 26;
30; 17;
15; 37;
22; 19;
35; 38;
6; 18;
7; 10;
39; 29;
5; 19;
13; 24;
10; 12;
38; 30;
8; 9;
21; 37;
31; 34;
9; 34;
33; 17;
14; 25;
15; 24;
39; 33;
9; 24;
15; 36;
13; 22;
19; 19;
28; 7;
6; 14;
18; 30;
13; 18;
28; 39;
14; 11;
20; 24;
28; 6;
34; 11;
25; 30;
35; 18;
18; 21;
19; 19;
20; 26;
36; 6;
22; 25;
29; 6;
14; 28;
33; 34;
20; 7;
8; 35;
37; 16;
14; 33;
18; 24;
35; 14;
7; 7;
37; 29;
24; 14;
28; 25;
34; 38;
15; 27;
22; 26;
22; 28;
21; 19;
15; 39;
13; 39;
31; 22;
26; 39;
21; 7;
11; 26;
6; 35;
30; 27;
39; 19;
27; 5;
22; 5;
39; 12;
39; 21;
31; 21;
18; 15;
34; 25;
16; 39;
14; 36;
5; 7;
15; 19;
7; 24;
32; 26;
18; 13;
36; 19;
37; 35;
26; 7;
6; 21;
36; 14;
39; 5;
39; 14;
30; 10;
26; 10;
13; 25;
14; 7;
26; 33;
26; 37;
9; 13;
38; 38;
12; 18;
34; 31;
25; 17;
24; 23;
29; 31;
24; 35;
7; 39;
36; 5;
7; 6;
29; 37;
38; 27;
18; 33;
38; 33;
33; 8;
13; 29;
38; 32;
23; 38;
7; 26;
10; 13;
29; 18;
25; 7;
21; 21;
5; 19;
5; 26;
37; 25;
34; 7;
24; 5;
39; 24;
39; 6;
33; 31;
23; 21;
14; 39;
33; 31;
17; 9;
37; 15;
34; 34;
17; 15;
16; 35;
10; 36;
32; 24;
33; 12;
11; 27;
34; 35;
13; 22;
38; 22;
26; 9;
19; 37;
35; 9;
33; 21;
28; 13;
6; 35;
29; 26;
31; 5;
30; 13;
29; 9;
19; 8;
13; 13;
37; 15;
15; 27;
10; 37;
23; 35;
10; 19;
28; 30;
19; 19;
19; 11;
7; 28;
13; 23;
22; 38;
23; 24;
36; 33;
9; 39;
32; 34;
8; 23;
35; 11;
5; 24;
34; 10;
16; 30;
30; 10;
29; 14;
38; 6;
26; 16;
34; 23;
7; 30;
34; 30;
31; 39;
32; 31;
30; 16;
33; 23;
8; 16;
16; 10;
34; 13;
18; 35;
17; 36;
16; 22;
33; 17;
13; 14;
25; 35;
12; 33;
10; 14;
32; 17;
28; 10;
19; 6;
32; 8;
20; 5;
37; 12;
7; 18;
37; 33;
11; 18;
37; 39;
10; 10;
18; 16;
36; 19;
30; 23;
10; 34;
8; 39;
17; 34;
24; 38;
21; 28;
33; 17;
8; 14;
20; 16;
25; 25;
14; 35;
16; 32;
28; 34;
35; 11;
8; 26;
39; 16;
14; 5;
15; 13;
37; 25;
37; 37;
34; 13;
33; 38;
16; 23;
24; 25;
36; 35;
29; 7;
31; 15;
9; 35;
11; 17;
11; 14;
9; 10;
30; 38;
39; 9;
18; 32;
6; 34;
16; 35;
18; 28;
31; 5;
6; 17;
21; 9;
14; 14;
15; 13;
36; 36;
25; 38;
36; 19;
6; 25;
19; 27;
33; 28;
23; 35;
39; 11;
9; 32;
24; 6;
24; 34;
28; 8;
24; 8;
34; 34;
35; 6;
5; 34;
35; 22;
6; 7;
24; 20;
36; 26;
32; 31;
20; 31;
34; 7;
22; 11;
18; 14;
39; 21;
30; 13;
28; 7;
13; 22;
18; 32;
25; 12;
30; 18;
27; 39;
33; 6;
33; 37;
27; 29;
36; 37;
14; 33;
18; 37;
13; 22;
26; 28;
20; 25;
6; 23;
8; 26;
33; 39;
34; 7;
7; 8;
6; 24;
6; 7;
9; 34;
14; 21;
17; 20;
27; 15;
25; 33;
39; 35;
28; 16;
13; 36;
11; 36;
31; 9;
16; 8;
36; 11;
13; 34;
8; 24;
26; 32;
35; 29;
32; 16;
32; 18;
13; 10;
15; 5;
37; 31;
38; 14;
27; 37;
16; 22;
34; 11;
37; 9;
32; 36;
31; 6;
38; 7;
12; 22;
17; 8;
28; 32;
37; 14;
8; 16;
23; 34;
27; 6;
26; 31;
11; 25;
9; 26;
24; 15;
23; 25;
30; 20;
35; 30;
37; 35;
25; 31;
20; 10;
37; 33;
27; 34;
7; 11;
17; 17;
33; 39;
39; 5;
23; 36;
23; 5;
30; 10;
36; 17;
22; 36;
39; 32;
17; 13;
37; 12;
17; 13;
31; 31;
19; 21;
8; 32;
9; 17;
23; 38;
13; 12;
22; 23;
25; 30;
37; 38;
12; 36;
10; 19;
34; 7;
28; 5;
33; 35;
21; 34;
13; 10;
39; 24;
12; 12;
25; 6;
32; 30;
36; 18;
27; 38;
8; 15;
19; 20;
11; 27;
16; 38;
39; 21;
8; 17;
36; 16;
33; 8;
39; 13;
35; 29;
29; 8;
13; 37;
16; 17;
9; 35;
11; 21;
39; 31;
31; 36;
38; 18;
25; 18;
29; 33;
22; 15;
10; 22;
21; 34;
16; 13;
13; 28;
31; 28;
22; 38;
13; 39;
7; 21;
9; 33;
23; 20;
32; 23;
21; 16;
26; 5;
18; 20;
22; 26;
24; 6;
11; 19;
38; 30;
21; 21;
6; 35;
26; 22;
29; 16;
14; 32;
28; 38;
15; 9;
13; 35;
15; 6;
22; 26;
6; 9;
13; 16;
35; 32;
11; 10;
8; 21;
32; 33;
6; 17;
39; 27;
32; 27;
34; 15;
33; 10;
7; 33;
16; 20;
9; 18;
17; 29;
31; 9;
37; 17;
29; 17;
13; 30;
5; 33;
16; 24;
13; 32;
5; 34;
37; 38;
9; 26;
7; 27;
12; 12;
33; 35;
6; 19;
39; 20;
28; 32;
32; 19;
29; 28;
36; 29;
27; 27;
18; 6;
27; 5;
39; 13;
37; 14;
33; 22;
22; 10;
13; 30;
26; 8;
36; 29;
24; 33;
15; 33;
31; 24;
10; 23;
31; 33;
8; 17;
37; 13;
15; 22;
12; 5;
39; 12;
13; 24;
38; 32;
26; 21;
37; 22;
24; 7;
32; 26;
31; 12;
10; 34;
16; 25;
15; 8;
34; 21;
22; 8;
11; 21;
25; 14;
34; 31;
23; 25;
8; 29;
21; 39;
34; 23;
12; 14;
27; 27;
39; 29;
5; 21;
25; 30;
8; 21;
10; 27;
30; 36;
17; 31;
6; 35;
25; 10;
36; 28;
27; 33;
24; 12;
23; 7;
30; 10;
5; 33;
17; 5;
21; 12;
22; 32;
7; 30;
35; 34;
11; 18;
25; 35;
35; 11;
16; 29;
37; 39;
38; 7;
18; 38;
39; 10;
10; 33;
38; 23;
39; 38;
21; 17;
14; 29;
20; 10;
14; 14;
33; 35;
14; 6;
22; 14;
12; 28;
17; 16;
30; 5;
12; 6;
34; 15;
26; 22;
12; 16;
27; 13;
31; 16;
34; 13;
37; 12;
25; 10;
30; 11;
19; 28;
10; 8;
32; 17;
21; 30;
