**** 197 ****
100
21; 15;
18; 29;
25; 34;
15; 22;
18; 22;
7; 20;
21; 26;
32; 8;
34; 37;
7; 29;
21; 30;
31; 12;
5; 21;
9; 21;
26; 35;
21; 12;
26; 33;
5; 7;
29; 33;
24; 7;
26; 37;
29; 6;
24; 33;
23; 31;
17; 10;
34; 10;
14; 38;
34; 30;
23; 10;
29; 9;
29; 33;
36; 23;
6; 35;
33; 27;
26; 29;
19; 6;
17; 5;
7; 24;
6; 30;
28; 12;
37; 18;
8; 20;
5; 15;
38; 28;
38; 15;
24; 23;
9; 20;
17; 32;
5; 11;
39; 28;
39; 36;
10; 28;
31; 33;
33; 13;
35; 15;
29; 32;
21; 21;
11; 16;
30; 20;
22; 30;
36; 9;
29; 15;
10; 35;
37; 36;
28; 14;
23; 34;
31; 39;
12; 6;
12; 20;
29; 12;
22; 29;
33; 27;
25; 31;
6; 27;
13; 5;
7; 24;
28; 13;
31; 34;
11; 34;
22; 36;
36; 36;
25; 25;
31; 34;
6; 22;
14; 10;
8; 14;
31; 15;
13; 12;
16; 6;
30; 18;
33; 14;
27; 27;
11; 38;
10; 22;
13; 17;
34; 18;
37; 32;
16; 26;
9; 12;
35; 31;
*** EOF ***
