**** 662 ****
190
16; 18;
7; 7;
14; 12;
15; 19;
5; 5;
10; 14;
18; 9;
19; 13;
10; 9;
14; 11;
10; 16;
12; 19;
17; 19;
6; 11;
14; 11;
7; 11;
13; 7;
9; 15;
8; 13;
14; 16;
11; 15;
5; 16;
14; 18;
19; 19;
14; 17;
9; 13;
17; 10;
13; 5;
10; 7;
9; 15;
11; 8;
10; 13;
18; 19;
6; 15;
5; 8;
9; 17;
15; 17;
19; 15;
15; 16;
10; 19;
19; 6;
17; 17;
7; 13;
13; 7;
14; 8;
10; 6;
8; 19;
10; 7;
10; 11;
18; 14;
17; 9;
18; 10;
12; 11;
18; 19;
11; 18;
9; 14;
16; 9;
15; 9;
11; 12;
11; 9;
10; 18;
6; 17;
18; 7;
13; 15;
11; 16;
10; 9;
17; 15;
6; 15;
7; 12;
10; 15;
15; 14;
16; 15;
19; 15;
10; 19;
9; 5;
16; 18;
19; 14;
9; 19;
7; 6;
12; 9;
18; 7;
13; 14;
12; 5;
17; 5;
8; 19;
7; 18;
6; 16;
13; 16;
7; 10;
18; 7;
17; 14;
11; 10;
19; 12;
9; 7;
11; 7;
12; 5;
19; 5;
16; 12;
5; 6;
7; 18;
18; 9;
15; 10;
18; 17;
16; 8;
5; 12;
16; 17;
8; 10;
12; 9;
16; 7;
14; 5;
15; 14;
14; 5;
11; 6;
19; 6;
19; 6;
16; 6;
7; 19;
8; 13;
18; 6;
11; 6;
15; 6;
7; 19;
10; 15;
16; 14;
13; 12;
15; 17;
11; 7;
8; 9;
15; 14;
18; 17;
18; 15;
8; 19;
16; 15;
14; 9;
6; 18;
10; 15;
15; 12;
9; 13;
12; 14;
14; 16;
9; 10;
12; 11;
11; 18;
14; 5;
15; 19;
17; 8;
8; 14;
8; 5;
18; 7;
7; 15;
5; 12;
12; 14;
7; 19;
7; 18;
17; 15;
17; 5;
19; 6;
12; 12;
7; 16;
13; 18;
5; 14;
14; 7;
6; 6;
12; 6;
9; 9;
15; 9;
11; 19;
16; 17;
17; 18;
9; 11;
16; 16;
7; 5;
7; 17;
9; 6;
6; 15;
17; 6;
14; 9;
14; 11;
17; 10;
13; 5;
12; 5;
14; 13;
19; 13;
13; 5;
10; 15;
14; 9;
11; 7;
7; 9;
11; 13;
5; 8;
*** EOF ***
