**** 143 ****
80
18; 6;
21; 35;
16; 34;
8; 15;
16; 32;
35; 7;
31; 21;
28; 5;
21; 32;
25; 27;
34; 13;
21; 24;
8; 29;
5; 32;
39; 15;
28; 20;
32; 6;
10; 19;
10; 38;
25; 27;
19; 5;
5; 15;
27; 21;
29; 25;
7; 7;
39; 26;
9; 23;
22; 10;
24; 36;
31; 27;
34; 16;
15; 5;
9; 19;
15; 30;
16; 13;
35; 22;
11; 38;
12; 33;
13; 11;
37; 27;
39; 20;
29; 37;
16; 6;
15; 13;
24; 5;
35; 13;
12; 38;
33; 8;
29; 39;
10; 12;
11; 39;
13; 34;
11; 22;
19; 11;
16; 28;
36; 17;
39; 9;
27; 18;
26; 18;
29; 8;
8; 7;
10; 16;
17; 27;
15; 13;
10; 8;
9; 14;
5; 29;
20; 5;
12; 35;
30; 34;
26; 9;
36; 36;
8; 22;
14; 7;
15; 19;
21; 16;
14; 7;
9; 9;
33; 37;
21; 24;
*** EOF ***
