**** 208 ****
150
36; 15;
22; 6;
29; 28;
38; 12;
35; 19;
17; 6;
14; 14;
31; 12;
15; 12;
12; 15;
19; 26;
5; 27;
10; 6;
17; 13;
23; 37;
37; 12;
11; 23;
34; 24;
29; 25;
20; 14;
7; 21;
32; 15;
34; 10;
39; 26;
33; 7;
27; 33;
14; 5;
11; 14;
15; 35;
36; 27;
16; 30;
29; 38;
21; 9;
34; 30;
20; 11;
23; 30;
32; 38;
12; 37;
34; 29;
32; 39;
7; 31;
20; 20;
14; 9;
38; 11;
17; 24;
14; 33;
29; 32;
37; 16;
32; 33;
34; 30;
15; 13;
10; 26;
23; 37;
6; 15;
32; 13;
20; 25;
8; 36;
25; 25;
15; 14;
28; 16;
10; 28;
18; 35;
37; 30;
5; 39;
6; 36;
10; 5;
35; 6;
28; 34;
25; 33;
36; 17;
8; 28;
18; 8;
9; 29;
29; 33;
12; 16;
6; 23;
10; 22;
24; 27;
34; 14;
29; 33;
36; 6;
13; 36;
8; 19;
29; 6;
12; 30;
5; 21;
17; 15;
12; 22;
14; 15;
31; 12;
5; 12;
32; 29;
34; 27;
35; 17;
22; 6;
5; 15;
9; 7;
20; 7;
19; 22;
5; 30;
5; 28;
25; 21;
16; 24;
10; 34;
14; 6;
17; 24;
23; 21;
33; 29;
13; 24;
6; 20;
24; 16;
24; 11;
30; 29;
16; 14;
35; 10;
7; 32;
14; 6;
12; 17;
26; 15;
18; 14;
21; 5;
8; 20;
28; 21;
31; 28;
14; 30;
33; 35;
20; 24;
10; 28;
8; 18;
31; 26;
13; 35;
39; 9;
38; 25;
14; 22;
14; 21;
8; 37;
11; 32;
39; 24;
13; 8;
23; 13;
37; 28;
5; 9;
17; 12;
17; 30;
35; 23;
13; 12;
24; 31;
6; 26;
5; 39;
21; 7;
*** EOF ***
