**** 229 ****
200
22; 24;
13; 34;
33; 13;
24; 5;
8; 26;
14; 30;
15; 9;
12; 25;
16; 13;
30; 10;
39; 31;
14; 22;
35; 8;
35; 17;
20; 38;
29; 17;
25; 18;
36; 38;
6; 37;
27; 14;
9; 5;
5; 9;
5; 9;
30; 35;
13; 39;
20; 10;
31; 16;
22; 31;
15; 31;
39; 30;
17; 11;
24; 9;
37; 37;
10; 36;
13; 14;
24; 18;
25; 21;
6; 38;
30; 9;
21; 30;
18; 5;
9; 20;
23; 23;
25; 13;
36; 9;
28; 14;
38; 37;
37; 37;
20; 35;
11; 8;
39; 33;
27; 39;
20; 7;
25; 15;
15; 23;
5; 10;
14; 13;
16; 17;
6; 8;
26; 19;
16; 37;
5; 8;
26; 14;
19; 27;
24; 8;
22; 35;
37; 18;
31; 24;
17; 10;
5; 21;
37; 15;
37; 17;
9; 22;
39; 30;
26; 25;
36; 16;
14; 32;
31; 6;
33; 23;
18; 11;
27; 38;
30; 11;
6; 10;
12; 36;
22; 32;
39; 36;
8; 10;
21; 6;
39; 27;
39; 8;
14; 29;
6; 39;
12; 10;
25; 10;
26; 29;
31; 34;
32; 34;
33; 39;
24; 31;
16; 38;
15; 8;
13; 33;
26; 5;
13; 9;
15; 30;
7; 10;
24; 14;
36; 38;
37; 30;
39; 36;
24; 6;
14; 32;
6; 9;
8; 13;
16; 22;
21; 13;
16; 5;
33; 11;
21; 12;
18; 12;
36; 21;
35; 36;
26; 25;
14; 22;
37; 35;
7; 33;
32; 19;
18; 13;
33; 20;
32; 21;
36; 39;
32; 32;
13; 34;
34; 24;
20; 30;
21; 29;
17; 31;
39; 8;
10; 18;
10; 21;
35; 25;
15; 20;
20; 27;
21; 36;
26; 25;
17; 6;
20; 37;
16; 37;
29; 8;
27; 32;
30; 30;
6; 12;
19; 17;
21; 5;
19; 15;
7; 19;
14; 16;
26; 15;
28; 16;
16; 26;
18; 37;
37; 35;
17; 20;
14; 20;
20; 7;
19; 7;
31; 18;
30; 9;
23; 8;
6; 7;
11; 21;
22; 16;
22; 38;
31; 8;
16; 5;
13; 17;
31; 6;
19; 32;
33; 11;
35; 38;
8; 6;
24; 16;
36; 5;
28; 36;
25; 21;
31; 25;
15; 14;
20; 37;
20; 26;
18; 19;
28; 10;
8; 20;
34; 7;
15; 30;
38; 37;
16; 17;
12; 8;
39; 9;
36; 10;
19; 22;
*** EOF ***
