**** 895 ****
50
793; 916;
750; 402;
415; 420;
384; 305;
942; 854;
807; 460;
987; 850;
617; 989;
907; 813;
635; 256;
391; 411;
493; 547;
953; 785;
425; 966;
568; 846;
323; 408;
889; 464;
339; 369;
835; 820;
915; 924;
327; 843;
512; 750;
691; 463;
868; 397;
497; 787;
914; 718;
976; 657;
411; 631;
672; 452;
449; 630;
995; 417;
737; 346;
781; 648;
571; 773;
761; 497;
404; 336;
898; 711;
929; 548;
898; 743;
856; 739;
917; 277;
719; 780;
931; 604;
432; 482;
303; 707;
697; 632;
621; 535;
929; 909;
355; 416;
969; 292;
*** EOF ***
