**** 660 ****
190
11; 18;
9; 5;
14; 12;
17; 14;
8; 17;
14; 9;
7; 9;
6; 17;
18; 18;
15; 14;
17; 14;
11; 9;
13; 15;
19; 15;
10; 16;
15; 7;
18; 13;
19; 13;
10; 14;
19; 13;
18; 15;
12; 5;
6; 19;
11; 12;
16; 19;
8; 14;
17; 9;
9; 16;
12; 19;
12; 18;
13; 6;
9; 11;
6; 12;
10; 13;
10; 12;
12; 8;
19; 7;
16; 6;
7; 10;
8; 13;
8; 11;
18; 11;
13; 6;
10; 14;
9; 7;
6; 10;
7; 5;
19; 16;
11; 5;
19; 14;
14; 17;
7; 8;
11; 19;
14; 14;
12; 7;
13; 6;
16; 18;
14; 7;
8; 17;
18; 5;
6; 16;
9; 8;
11; 7;
6; 18;
7; 5;
15; 7;
11; 13;
19; 11;
9; 15;
19; 13;
11; 15;
6; 6;
13; 19;
13; 8;
10; 17;
13; 13;
6; 18;
13; 18;
12; 18;
16; 9;
17; 15;
12; 12;
12; 11;
15; 8;
19; 8;
18; 12;
17; 10;
13; 10;
14; 8;
14; 12;
14; 18;
13; 10;
11; 6;
5; 12;
19; 5;
18; 10;
18; 15;
15; 16;
8; 13;
14; 7;
9; 9;
8; 6;
19; 5;
16; 16;
10; 8;
8; 9;
9; 9;
15; 19;
7; 6;
6; 10;
11; 8;
8; 19;
10; 12;
14; 6;
14; 17;
6; 5;
14; 12;
8; 9;
15; 11;
11; 11;
10; 8;
6; 16;
16; 13;
5; 13;
5; 16;
13; 7;
12; 8;
15; 5;
6; 9;
16; 11;
11; 14;
7; 13;
6; 8;
15; 17;
6; 10;
8; 15;
15; 15;
19; 7;
6; 11;
7; 16;
12; 5;
6; 17;
8; 18;
12; 10;
16; 7;
8; 10;
15; 5;
19; 16;
5; 12;
15; 13;
18; 8;
12; 14;
12; 17;
12; 17;
9; 12;
19; 14;
7; 19;
19; 11;
12; 9;
10; 7;
15; 9;
5; 19;
7; 17;
5; 14;
15; 8;
6; 13;
16; 13;
18; 8;
13; 12;
9; 10;
11; 15;
6; 8;
7; 13;
8; 15;
6; 12;
8; 16;
7; 12;
18; 14;
8; 12;
11; 14;
17; 17;
6; 5;
10; 10;
18; 13;
6; 15;
18; 19;
5; 19;
15; 5;
8; 16;
16; 13;
*** EOF ***
